pos,year,age,av,player_id,g,gs
QB,2012,28,3,KolbKe00,6,5
QB,2007,26,2,BeckJo00,5,4
QB,2011,30,2,BeckJo00,4,3
QB,2008,24,0,StanDr00,3,0
QB,2009,25,1,StanDr00,3,1
QB,2010,26,3,StanDr00,6,3
QB,2014,30,5,StanDr00,9,8
QB,2015,31,0,StanDr00,7,0
QB,2016,32,1,StanDr00,5,1
QB,2017,33,0,StanDr00,5,4
QB,2007,24,3,EdwaTr01,10,9
QB,2008,25,9,EdwaTr01,14,14
QB,2009,26,3,EdwaTr01,8,7
QB,2010,27,2,EdwaTr01,5,3
QB,2012,29,0,EdwaTr01,1,0
QB,2007,23,1,SmitTr02,4,2
QB,2008,24,1,SmitTr02,6,0
QB,2009,25,0,SmitTr02,4,0
QB,2010,26,4,SmitTr02,6,6
QB,2008,24,0,PalmJo20,3,0
QB,2010,26,0,PalmJo20,1,0
QB,2014,30,0,PalmJo20,1,0
QB,2007,23,0,ThigTy00,1,0
QB,2008,24,9,ThigTy00,14,11
QB,2009,25,0,ThigTy00,2,0
QB,2010,26,1,ThigTy00,5,1
QB,2011,27,0,ThigTy00,3,0
QB,2012,28,0,ThigTy00,4,0
QB,2008,23,14,RyanMa00,16,16
QB,2009,24,10,RyanMa00,14,14
QB,2010*,25,16,RyanMa00,16,16
QB,2011,26,15,RyanMa00,16,16
QB,2012*,27,18,RyanMa00,16,16
QB,2013,28,13,RyanMa00,16,16
QB,2014*,29,15,RyanMa00,16,16
QB,2015,30,14,RyanMa00,16,16
QB,2016*+,31,21,RyanMa00,16,16
QB,2017,32,15,RyanMa00,16,16
QB,2018,33,16,RyanMa00,16,16
QB,2019,34,13,RyanMa00,15,15
QB,2020,35,13,RyanMa00,16,16
QB,2021,36,10,RyanMa00,17,17
QB,2022,37,7,RyanMa00,12,12
QB,2008,23,12,FlacJo00,16,16
QB,2009,24,13,FlacJo00,16,16
QB,2010,25,12,FlacJo00,16,16
QB,2011,26,12,FlacJo00,16,16
QB,2012,27,13,FlacJo00,16,16
QB,2013,28,8,FlacJo00,16,16
QB,2014,29,13,FlacJo00,16,16
QB,2015,30,5,FlacJo00,10,10
QB,2016,31,9,FlacJo00,16,16
QB,2017,32,9,FlacJo00,16,16
QB,2018,33,7,FlacJo00,9,9
QB,2019,34,5,FlacJo00,8,8
QB,2020,35,2,FlacJo00,5,4
QB,2021,36,1,FlacJo00,2,1
QB,2022,37,1,FlacJo00,5,4
QB,2009,24,0,BrohBr00,2,1
QB,2010,25,0,BrohBr00,1,1
QB,2008,23,0,HennCh01,3,0
QB,2009,24,8,HennCh01,14,13
QB,2010,25,6,HennCh01,15,14
QB,2011,26,3,HennCh01,4,4
QB,2012,27,4,HennCh01,10,6
QB,2013,28,6,HennCh01,15,13
QB,2014,29,1,HennCh01,3,3
QB,2016,31,0,HennCh01,1,0
QB,2017,32,0,HennCh01,2,0
QB,2018,33,0,HennCh01,1,0
QB,2020,35,1,HennCh01,3,1
QB,2021,36,0,HennCh01,4,0
QB,2022,37,0,HennCh01,3,0
QB,2008,23,0,OConKe00,2,0
QB,2008,23,0,DixoDe00,1,0
QB,2009,24,1,DixoDe00,1,1
QB,2010,25,1,DixoDe00,2,2
QB,2009,23,2,JohnJo05,6,4
QB,2010,24,1,JohnJo05,11,0
QB,2011,25,1,JohnJo05,9,1
QB,2012,26,0,JohnJo05,1,0
QB,2013,27,0,JohnJo05,2,0
QB,2018,32,2,JohnJo05,4,3
QB,2021,35,2,JohnJo05,4,1
QB,2022,36,0,JohnJo05,2,0
,2013,28,5,FlynMa00,7,5
QB,2008,23,0,FlynMa00,7,0
QB,2009,24,0,FlynMa00,15,0
QB,2010,25,1,FlynMa00,7,1
QB,2011,26,2,FlynMa00,5,1
QB,2012,27,0,FlynMa00,3,0
QB,2014,29,0,FlynMa00,7,0
QB,2009,21,3,StafMa00,10,10
QB,2010,22,2,StafMa00,3,3
QB,2011,23,16,StafMa00,16,16
QB,2012,24,13,StafMa00,16,16
QB,2013,25,13,StafMa00,16,16
QB,2014*,26,13,StafMa00,16,16
QB,2015,27,13,StafMa00,16,16
QB,2016,28,14,StafMa00,16,16
QB,2017,29,15,StafMa00,16,16
QB,2018,30,10,StafMa00,16,16
QB,2019,31,8,StafMa00,8,8
QB,2020,32,13,StafMa00,16,16
QB,2021,33,15,StafMa00,17,17
QB,2022,34,7,StafMa00,9,9
QB,2009,23,6,SancMa00,15,15
QB,2010,24,9,SancMa00,16,16
QB,2011,25,8,SancMa00,16,16
QB,2012,26,5,SancMa00,15,15
QB,2014,28,6,SancMa00,9,8
QB,2015,29,1,SancMa00,4,2
QB,2016,30,0,SancMa00,2,0
QB,2018,32,0,SancMa00,2,1
QB,2009,21,2,FreeJo00,10,9
QB,2010,22,13,FreeJo00,16,16
QB,2011,23,8,FreeJo00,15,15
QB,2012,24,13,FreeJo00,16,16
QB,2013,25,3,FreeJo00,4,4
QB,2015,27,1,FreeJo00,1,1
QB,2010,25,1,McGeSt00,2,1
QB,2011,26,1,McGeSt00,1,0
QB,2011,27,0,BranTo00,1,0
QB,2009,24,1,NullKe00,4,4
QB,2009,24,0,PainCu00,2,0
QB,2011,26,2,PainCu00,9,8
QB,2013,28,0,PainCu00,3,0
QB,2010,23,9,BradSa00,16,16
QB,2011,24,3,BradSa00,10,10
QB,2012,25,10,BradSa00,16,16
QB,2013,26,6,BradSa00,7,7
QB,2015,28,8,BradSa00,14,14
QB,2016,29,11,BradSa00,15,15
QB,2017,30,1,BradSa00,2,2
QB,2018,31,1,BradSa00,3,3
QB,2010,23,3,TeboTi00,9,3
QB,2011,24,8,TeboTi00,14,11
QB,2012,25,1,TeboTi00,12,2
QB,2010,23,0,ClauJi00,13,10
QB,2014,27,1,ClauJi00,4,1
QB,2015,28,2,ClauJi00,4,3
QB,2010,24,4,McCoCo00,8,8
QB,2011,25,5,McCoCo00,13,13
QB,2012,26,0,McCoCo00,3,0
QB,2013,27,0,McCoCo00,4,0
QB,2014,28,3,McCoCo00,5,4
QB,2015,29,0,McCoCo00,2,0
QB,2017,31,0,McCoCo00,1,0
QB,2018,32,1,McCoCo00,3,2
QB,2019,33,0,McCoCo00,1,1
QB,2020,34,1,McCoCo00,4,2
QB,2021,35,3,McCoCo00,8,3
QB,2022,36,2,McCoCo00,4,3
QB,2011,24,0,KafkMi00,4,0
QB,2010,22,2,SkelJo00,5,4
QB,2011,23,4,SkelJo00,8,7
QB,2012,24,-2,SkelJo00,7,6
QB,2010,23,1,SmitRu01,2,1
QB,2012,25,0,SmitRu01,1,0
QB,2010,24,0,PikeTo00,1,0
QB,2010,23,0,BrowLe00,1,0
QB,2011*,22,19,NewtCa00,16,16
QB,2012,23,16,NewtCa00,16,16
QB,2013*,24,16,NewtCa00,16,16
QB,2014,25,12,NewtCa00,14,14
QB,2015*+,26,21,NewtCa00,16,16
QB,2016,27,11,NewtCa00,15,14
QB,2017,28,15,NewtCa00,16,16
QB,2018,29,14,NewtCa00,14,14
QB,2019,30,1,NewtCa00,2,2
QB,2020,31,12,NewtCa00,15,15
QB,2021,32,3,NewtCa00,8,5
QB,2011,23,2,LockJa00,5,0
QB,2012,24,6,LockJa00,11,11
QB,2013,25,5,LockJa00,7,7
QB,2014,26,3,LockJa00,7,5
QB,2011,22,4,GabbBl00,15,14
QB,2012,23,3,GabbBl00,10,10
QB,2013,24,1,GabbBl00,3,3
QB,2014,25,0,GabbBl00,1,0
QB,2015,26,5,GabbBl00,8,8
QB,2016,27,0,GabbBl00,6,5
QB,2017,28,2,GabbBl00,5,5
QB,2018,29,2,GabbBl00,8,3
QB,2020,31,1,GabbBl00,4,0
QB,2021,32,0,GabbBl00,6,0
QB,2022,33,0,GabbBl00,1,0
QB,2011,23,5,PondCh00,11,10
QB,2012,24,11,PondCh00,16,16
QB,2013,25,6,PondCh00,9,9
QB,2014,26,1,PondCh00,2,1
QB,2011*,24,11,DaltAn00,16,16
QB,2012,25,12,DaltAn00,16,16
QB,2013,26,14,DaltAn00,16,16
QB,2014*,27,11,DaltAn00,16,16
QB,2015,28,13,DaltAn00,13,13
QB,2016*,29,12,DaltAn00,16,16
QB,2017,30,11,DaltAn00,16,16
QB,2018,31,9,DaltAn00,11,11
QB,2019,32,7,DaltAn00,13,13
QB,2020,33,5,DaltAn00,11,9
QB,2021,34,3,DaltAn00,8,6
QB,2022,35,8,DaltAn00,14,14
QB,2011,24,0,KaepCo00,3,0
QB,2012,25,9,KaepCo00,13,7
QB,2013,26,15,KaepCo00,16,16
QB,2014,27,12,KaepCo00,16,16
QB,2015,28,4,KaepCo00,9,8
QB,2016,29,9,KaepCo00,12,11
QB,2012,24,0,MallRy00,4,0
QB,2014,26,1,MallRy00,3,2
QB,2015,27,3,MallRy00,8,6
QB,2016,28,0,MallRy00,4,0
QB,2017,29,0,MallRy00,2,0
QB,2011,22,0,TaylTy00,3,0
QB,2012,23,1,TaylTy00,7,0
QB,2013,24,0,TaylTy00,3,0
QB,2014,25,0,TaylTy00,1,0
QB,2015*,26,14,TaylTy00,14,14
QB,2016,27,15,TaylTy00,15,15
QB,2017,28,12,TaylTy00,15,14
QB,2018,29,2,TaylTy00,4,3
QB,2019,30,0,TaylTy00,8,0
QB,2020,31,1,TaylTy00,2,1
QB,2021,32,2,TaylTy00,6,6
QB,2022,33,1,TaylTy00,3,0
QB,2012,24,1,McElGr00,2,1
QB,2012*,23,13,LuckAn00,16,16
QB,2013*,24,15,LuckAn00,16,16
QB,2014*,25,16,LuckAn00,16,16
QB,2015,26,4,LuckAn00,7,7
QB,2016,27,16,LuckAn00,15,15
QB,2018*,29,16,LuckAn00,16,16
QB,2012*,22,18,GrifRo01,15,15
QB,2013,23,9,GrifRo01,13,13
QB,2014,24,5,GrifRo01,9,7
QB,2016,26,3,GrifRo01,5,5
QB,2018,28,0,GrifRo01,3,0
QB,2019,29,2,GrifRo01,7,1
QB,2020,30,1,GrifRo01,4,1
QB,2012,24,10,TannRy00,16,16
QB,2013,25,11,TannRy00,16,16
QB,2014,26,14,TannRy00,16,16
QB,2015,27,10,TannRy00,16,16
QB,2016,28,10,TannRy00,13,13
QB,2018,30,6,TannRy00,11,11
QB,2019*,31,11,TannRy00,12,10
QB,2020,32,16,TannRy00,16,16
QB,2021,33,13,TannRy00,17,17
QB,2022,34,8,TannRy00,12,12
QB,2012,29,7,WeedBr00,15,15
QB,2013,30,3,WeedBr00,8,5
QB,2014,31,1,WeedBr00,5,1
QB,2015,32,3,WeedBr00,6,4
QB,2018,35,0,WeedBr00,1,0
QB,2012,22,0,OsweBr00,5,0
QB,2013,23,0,OsweBr00,4,0
QB,2014,24,0,OsweBr00,4,0
QB,2015,25,5,OsweBr00,8,7
QB,2016,26,5,OsweBr00,15,14
QB,2017,27,2,OsweBr00,6,4
QB,2018,28,3,OsweBr00,7,5
QB,2012*,24,16,WilsRu00,16,16
QB,2013*,25,17,WilsRu00,16,16
QB,2014*,26,19,WilsRu00,16,16
QB,2015*,27,19,WilsRu00,16,16
QB,2016,28,14,WilsRu00,16,16
QB,2017*,29,15,WilsRu00,16,16
QB,2018*,30,14,WilsRu00,16,16
QB,2019*,31,15,WilsRu00,16,16
QB,2020*,32,17,WilsRu00,16,16
QB,2021*,33,12,WilsRu00,14,14
QB,2022,34,9,WilsRu00,15,15
QB,2012,23,4,FoleNi00,7,6
QB,2013*,24,11,FoleNi00,13,10
QB,2014,25,5,FoleNi00,8,8
QB,2015,26,3,FoleNi00,11,11
QB,2016,27,1,FoleNi00,3,1
QB,2017,28,2,FoleNi00,7,3
QB,2018,29,4,FoleNi00,5,5
QB,2019,30,2,FoleNi00,4,4
QB,2020,31,3,FoleNi00,9,7
QB,2021,32,1,FoleNi00,1,1
QB,2022,33,1,FoleNi00,3,2
QB,2012,24,2,CousKi00,3,1
QB,2013,25,-2,CousKi00,5,3
QB,2014,26,4,CousKi00,6,5
QB,2015,27,12,CousKi00,16,16
QB,2016*,28,15,CousKi00,16,16
QB,2017,29,12,CousKi00,16,16
QB,2018,30,12,CousKi00,16,16
QB,2019*,31,14,CousKi00,15,15
QB,2020,32,14,CousKi00,16,16
QB,2021*,33,13,CousKi00,16,16
QB,2022*,34,13,CousKi00,17,17
QB,2012,23,-5,LindRy00,6,4
QB,2014,25,1,LindRy00,3,2
QB,2015,26,0,LindRy00,1,0
QB,2013,23,5,ManuEJ00,10,10
QB,2014,24,2,ManuEJ00,5,4
QB,2015,25,2,ManuEJ00,7,2
QB,2016,26,1,ManuEJ00,6,1
QB,2017,27,1,ManuEJ00,2,1
QB,2013,23,7,SmitGe00,16,16
QB,2014,24,7,SmitGe00,14,13
QB,2015,25,1,SmitGe00,1,0
QB,2016,26,0,SmitGe00,2,1
QB,2017,27,1,SmitGe00,2,1
QB,2018,28,0,SmitGe00,5,0
QB,2020,30,0,SmitGe00,1,0
QB,2021,31,2,SmitGe00,4,3
QB,2022*,32,15,SmitGe00,17,17
QB,2013,24,7,GlenMi00,13,13
QB,2014,25,4,GlenMi00,6,5
QB,2016,27,0,GlenMi00,2,0
QB,2017,28,2,GlenMi00,4,4
QB,2018,29,0,GlenMi00,2,0
QB,2019,30,0,GlenMi00,2,0
QB,2020,31,0,GlenMi00,5,5
QB,2021,32,-5,GlenMi00,6,4
QB,2013,23,1,BarkMa00,3,0
QB,2014,24,0,BarkMa00,1,0
QB,2016,26,1,BarkMa00,7,6
QB,2018,28,1,BarkMa00,1,1
QB,2019,29,1,BarkMa00,2,0
QB,2020,30,1,BarkMa00,5,0
QB,2014,24,0,NassRy00,4,0
QB,2015,25,0,NassRy00,1,0
QB,2015,26,1,JoneLa02,7,2
QB,2016,27,2,JoneLa02,8,2
QB,2017,28,1,JoneLa02,3,1
QB,2015,25,0,RenfSe00,2,0
QB,2014,22,5,BortBl00,14,13
QB,2015,23,14,BortBl00,16,16
QB,2016,24,10,BortBl00,16,16
QB,2017,25,13,BortBl00,16,16
QB,2018,26,6,BortBl00,13,12
QB,2019,27,0,BortBl00,3,0
QB,2014,22,0,ManzJo00,5,2
QB,2015,23,4,ManzJo00,9,6
QB,2014,22,9,BridTe00,13,12
QB,2015*,23,14,BridTe00,16,16
QB,2017,25,0,BridTe00,1,0
QB,2018,26,0,BridTe00,5,1
QB,2019,27,5,BridTe00,9,5
QB,2020,28,13,BridTe00,15,15
QB,2021,29,10,BridTe00,14,14
QB,2022,30,2,BridTe00,5,2
QB,2014,23,5,CarrDe02,16,16
QB,2015*,24,13,CarrDe02,16,16
QB,2016*,25,12,CarrDe02,15,15
QB,2017*,26,10,CarrDe02,15,15
QB,2018,27,11,CarrDe02,16,16
QB,2019,28,11,CarrDe02,16,16
QB,2020,29,14,CarrDe02,16,16
QB,2021,30,12,CarrDe02,17,17
QB,2022*,31,12,CarrDe02,15,15
QB,2014,23,1,GaroJi00,6,0
QB,2015,24,0,GaroJi00,5,0
QB,2016,25,2,GaroJi00,6,2
QB,2017,26,5,GaroJi00,6,5
QB,2018,27,2,GaroJi00,3,3
QB,2019,28,15,GaroJi00,16,16
QB,2020,29,3,GaroJi00,6,6
QB,2021,30,12,GaroJi00,15,15
QB,2022,31,10,GaroJi00,11,10
QB,2014,24,0,SavaTo00,2,0
QB,2016,26,1,SavaTo00,3,2
QB,2017,27,2,SavaTo00,8,7
QB,2014,23,3,MettZa00,7,6
QB,2015,24,-2,MettZa00,7,4
QB,2016,26,0,FaleDa00,1,0
QB,2017,27,1,FaleDa00,2,0
QB,2019,29,0,FaleDa00,2,0
QB,2018,27,0,GilbGa01,1,0
QB,2019,28,0,GilbGa01,5,0
QB,2020,29,1,GilbGa01,1,1
QB,2021,30,1,GilbGa01,1,1
QB,2015*,21,13,WinsJa00,16,16
QB,2016,22,12,WinsJa00,16,16
QB,2017,23,10,WinsJa00,13,13
QB,2018,24,9,WinsJa00,11,9
QB,2019,25,15,WinsJa00,16,16
QB,2020,26,0,WinsJa00,4,0
QB,2021,27,5,WinsJa00,7,7
QB,2022,28,2,WinsJa00,3,3
QB,2015,22,9,MariMa01,12,12
QB,2016,23,13,MariMa01,15,15
QB,2017,24,12,MariMa01,15,15
QB,2018,25,9,MariMa01,14,13
QB,2019,26,5,MariMa01,7,6
QB,2020,27,1,MariMa01,1,0
QB,2021,28,0,MariMa01,10,0
QB,2022,29,11,MariMa01,13,13
QB,2015,23,0,MannSe00,1,0
QB,2016,24,0,MannSe00,1,0
QB,2017,25,1,MannSe00,5,1
QB,2018,26,0,MannSe00,3,0
QB,2019,27,0,MannSe00,3,1
QB,2021,29,1,MannSe00,1,1
QB,2016,25,2,PettBr01,6,4
QB,2017,26,2,PettBr01,4,3
QB,2016,23,0,HundBr00,4,0
QB,2017,24,5,HundBr00,11,9
QB,2019,26,0,HundBr00,3,0
QB,2015,24,0,SiemTr00,1,0
QB,2016,25,9,SiemTr00,14,14
QB,2017,26,4,SiemTr00,11,10
QB,2019,28,0,SiemTr00,1,1
QB,2021,30,4,SiemTr00,6,4
QB,2022,31,1,SiemTr00,2,1
QB,2016,22,-2,GoffJa00,7,7
QB,2017*,23,15,GoffJa00,15,15
QB,2018*,24,18,GoffJa00,16,16
QB,2019,25,12,GoffJa00,16,16
QB,2020,26,10,GoffJa00,15,15
QB,2021,27,10,GoffJa00,14,14
QB,2022*,28,16,GoffJa00,17,17
QB,2016,24,10,WentCa00,16,16
QB,2017*,25,13,WentCa00,13,13
QB,2018,26,9,WentCa00,11,11
QB,2019,27,12,WentCa00,16,16
QB,2020,28,5,WentCa00,12,12
QB,2021,29,14,WentCa00,17,17
QB,2022,30,4,WentCa00,8,7
QB,2016,22,1,LyncPa00,3,2
QB,2017,23,1,LyncPa00,2,2
QB,2016,24,2,BrisJa00,3,2
QB,2017,25,11,BrisJa00,16,15
QB,2018,26,0,BrisJa00,4,0
QB,2019,27,10,BrisJa00,15,15
QB,2020,28,0,BrisJa00,11,0
QB,2021,29,2,BrisJa00,11,5
QB,2022,30,10,BrisJa00,16,11
QB,2016,23,3,KessCo00,9,8
QB,2017,24,0,KessCo00,3,0
QB,2018,25,2,KessCo00,5,4
QB,2016,23,0,CookCo00,1,0
QB,2016*,23,15,PresDa01,16,16
QB,2017,24,13,PresDa01,16,16
QB,2018*,25,14,PresDa01,16,16
QB,2019,26,15,PresDa01,16,16
QB,2020,27,6,PresDa01,5,5
QB,2021,28,14,PresDa01,16,16
QB,2022,29,11,PresDa01,12,12
QB,2016,24,0,JoneCa01,1,0
QB,2016,24,1,HogaKe00,4,0
QB,2017,25,1,HogaKe00,4,1
QB,2021,29,0,HogaKe00,1,0
QB,2017,24,1,SudfNa00,1,0
QB,2018,25,0,SudfNa00,2,0
QB,2020,27,0,SudfNa00,1,0
QB,2022,29,0,SudfNa00,2,0
QB,2017,24,0,RudoJa00,3,0
QB,2019,27,2,AlleBr00,3,3
QB,2020,28,2,AlleBr00,5,5
QB,2021,29,0,AlleBr00,6,1
QB,2022,30,0,AlleBr00,1,0
QB,2018,25,2,DrisJe00,9,5
QB,2019,26,3,DrisJe00,3,3
QB,2020,27,1,DrisJe00,3,1
QB,2021,28,0,DrisJe00,1,0
QB,2022,29,1,DrisJe00,7,2
QB,2017,23,7,TrubMi00,12,12
QB,2018*,24,13,TrubMi00,14,14
QB,2019,25,8,TrubMi00,15,15
QB,2020,26,7,TrubMi00,10,9
QB,2021,27,0,TrubMi00,6,0
QB,2022,28,4,TrubMi00,7,5
QB,2017,22,1,MahoPa00,1,1
QB,2018*+,23,22,MahoPa00,16,16
QB,2019*,24,17,MahoPa00,14,14
QB,2020*,25,17,MahoPa00,15,15
QB,2021*,26,18,MahoPa00,17,17
QB,2022*+,27,19,MahoPa00,17,17
QB,2017,22,7,WatsDe00,7,6
QB,2018*,23,16,WatsDe00,16,16
QB,2019*,24,16,WatsDe00,15,15
QB,2020*,25,16,WatsDe00,16,16
QB,2022,27,4,WatsDe00,6,6
QB,2017,21,5,KizeDe00,15,15
QB,2018,22,1,KizeDe00,3,0
QB,2021,26,0,WebbDa00,1,0
QB,2022,27,1,WebbDa00,1,1
QB,2018,23,0,DobbJo00,5,0
QB,2020,25,0,DobbJo00,1,0
QB,2022,27,1,DobbJo00,2,2
QB,2017,23,1,PeteNa00,4,2
QB,2018,24,1,PeteNa00,4,2
QB,2020,26,0,PeteNa00,1,0
QB,2021,27,0,PeteNa00,1,0
QB,2022,28,1,PeteNa00,3,1
,2022,27,6,MayfBa00,12,10
QB,2018,23,10,MayfBa00,14,13
QB,2019,24,11,MayfBa00,16,16
QB,2020,25,14,MayfBa00,16,16
QB,2021,26,10,MayfBa00,14,14
QB,2018,21,7,DarnSa00,13,13
QB,2019,22,6,DarnSa00,13,13
QB,2020,23,4,DarnSa00,12,12
QB,2021,24,6,DarnSa00,12,11
QB,2022,25,4,DarnSa00,6,6
QB,2018,22,6,AlleJo02,12,11
QB,2019,23,11,AlleJo02,16,16
QB,2020*,24,18,AlleJo02,16,16
QB,2021,25,19,AlleJo02,17,17
QB,2022*,26,20,AlleJo02,16,16
QB,2018,21,2,RoseJo01,14,13
QB,2019,22,1,RoseJo01,6,3
QB,2021,24,0,RoseJo01,4,0
QB,2018,21,8,JackLa00,16,7
QB,2019*+,22,25,JackLa00,15,15
QB,2020,23,18,JackLa00,15,15
QB,2021*,24,11,JackLa00,12,12
QB,2022,25,12,JackLa00,12,12
QB,2019,24,3,RudoMa00,10,8
QB,2020,25,1,RudoMa00,5,1
QB,2021,26,1,RudoMa00,2,1
QB,2018,23,0,LaulKy00,2,0
QB,2021,26,2,WhitMi01,4,3
QB,2022,27,3,WhitMi01,4,4
QB,2019,25,1,FalkLu00,3,2
QB,2019,22,14,MurrKy00,16,16
QB,2020*,23,16,MurrKy00,16,16
QB,2021*,24,16,MurrKy00,14,14
QB,2022,25,8,MurrKy00,11,11
QB,2019,22,9,JoneDa05,13,12
QB,2020,23,9,JoneDa05,14,14
QB,2021,24,7,JoneDa05,11,11
QB,2022,25,15,JoneDa05,16,16
QB,2019,22,3,HaskDw00,9,7
QB,2020,23,1,HaskDw00,7,6
QB,2019,23,3,LockDr00,5,5
QB,2020,24,6,LockDr00,13,13
QB,2021,25,3,LockDr00,6,3
QB,2019,24,1,GrieWi00,2,2
QB,2019,25,1,FinlRy00,3,3
QB,2020,26,1,FinlRy00,5,1
QB,2019,23,0,StidJa00,3,0
QB,2020,24,1,StidJa00,5,0
QB,2022,26,3,StidJa00,5,2
QB,2020,25,0,SticEa00,1,0
QB,2019,23,10,MinsGa00,14,12
QB,2020,24,7,MinsGa00,9,8
QB,2021,25,2,MinsGa00,4,2
QB,2022,26,2,MinsGa00,5,2
QB,2019,24,0,McSoTr00,1,0
QB,2020,25,0,McSoTr00,2,0
QB,2022,27,1,McSoTr00,6,1
QB,2020,24,7,BurrJo01,10,10
QB,2021,25,15,BurrJo01,16,16
QB,2022*,26,17,BurrJo01,16,16
QB,2020,22,5,TagoTu00,10,9
QB,2021,23,7,TagoTu00,13,12
QB,2022,24,12,TagoTu00,13,13
QB,2020,22,13,HerbJu00,15,15
QB,2021*,23,18,HerbJu00,17,17
QB,2022,24,14,HerbJu00,17,17
QB,2021,23,2,LoveJo03,6,1
QB,2022,24,1,LoveJo03,4,0
QB,2020,22,4,HurtJa00,15,4
QB,2021,23,17,HurtJa00,15,15
QB,2022*,24,20,HurtJa00,15,15
QB,2021,24,0,EasoJa00,1,0
QB,2022,25,0,EasoJa00,1,0
QB,2021,23,1,FromJa00,3,2
QB,2020,24,2,LutoJa00,3,3
QB,2020,24,1,DiNuBe00,3,1
QB,2021,22,7,LawrTr00,17,17
QB,2022*,23,14,LawrTr00,17,17
QB,2021,22,5,WilsZa00,13,13
QB,2022,23,4,WilsZa00,9,9
QB,2021,21,3,LancTr00,6,2
QB,2022,22,1,LancTr00,2,2
QB,2021,22,6,FielJu00,12,10
QB,2022,23,16,FielJu00,15,15
QB,2021*,23,14,JoneMa05,17,17
QB,2022,24,8,JoneMa05,14,14
QB,2022,24,0,TrasKy00,1,0
QB,2021,22,0,MondKe00,1,0
QB,2021,23,7,MillDa02,13,11
QB,2022,24,7,MillDa02,15,15
QB,2021,23,0,BookIa00,1,1
QB,2021,23,0,EhliSa00,3,0
QB,2022,24,2,EhliSa00,4,3
QB,2022,24,7,PickKe00,13,12
QB,2022,23,3,RiddDe00,4,4
QB,2022,23,1,WillMa12,8,3
QB,2022,23,2,ZappBa00,4,2
QB,2022,22,1,HoweSa00,1,1
QB,2022,25,2,ThomSk00,7,2
QB,2022,23,6,PurdBr00,9,5
