cfbref_id,pfr_id,av,predicted_av,comp_1,comp_2,comp_3
martavis-bryant-1,BryaMa00,18,14.751313466575395,andre-johnson-1,chris-henry-3,charles-rogers-1
marty-booker-1,BookMa00,27,13.362795464198554,travis-benjamin-1,james-jones-3,kendal-smith-1
marvin-harrison-1,HarrMa00,43,11.73782791186138,dietrich-jells-1,titus-young-1,john-hightower-1
marvin-jones-1,JoneMa02,18,13.757283557204419,markus-wheaton-1,nick-toon-1,will-blackwell-2
matt-jones-1,JoneMa00,23,13.439021099234697,nick-toon-1,reidel-anthony-1,marcus-robinson-2
maurice-stovall-1,StovMa00,4,17.266256442117008,germane-crowell-1,amani-toomer-1,roy-williams-3
mercury-hayes-1,HayeMe21,1,11.927366541270324,travis-hannah-1,jason-avant-1,brandon-lafell-1
michael-campanaro-1,CampMi02,4,11.472707908074662,devin-street-1,brandon-stokley-1,willie-reid-1
michael-clayton-1,ClayMi00,18,16.223811296674434,isaiah-ford-1,jarvis-landry-1,germane-crowell-1
michael-crabtree-1,CrabMi00,31,18.232859259657292,dez-bryant-1,mike-williams-17,davante-adams-1
michael-floyd-1,FloyMi00,25,16.58365840570576,braylon-edwards-1,jordan-matthews-1,kendall-wright-1
michael-gallup-1,GallMi00,24,12.983643162183663,wesley-carroll-2,odell-beckham-jr-1,darnay-scott-1
michael-irvin-1,IrviMi00,29,15.058681547356919,devard-darling-1,travis-mcgriff-1,anquan-boldin-1
michael-jackson-1,JackMi00,21,13.383551984765537,haywood-jeffires-1,danan-hughes-1,andre-hastings-1
michael-jenkins-1,JenkMi00,15,15.764754731588424,alshon-jeffery-1,robert-ferguson-1,will-blackwell-2
michael-thomas-3,ThomMi05,57,12.359733780412581,michael-timpson-1,pat-newman-1,alvin-harper-1
michael-timpson-1,TimpMi00,5,12.716408157789925,marquise-goodwin-1,courtney-hawkins-1,curtis-conway-1
michael-westbrook-1,WestMi00,22,13.53172870706773,amara-darboh-1,nelson-agholor-1,michael-thomas-3
mike-alexander-2,AlexMi00,3,11.502407082923586,derrick-mason-1,anthony-morgan-2,marques-hagans-1
mike-evans-4,EvanMi00,36,17.801101386432016,darrell-jackson-1,jaelen-strong-1,jeremy-maclin-1
mike-pritchard-1,PritMi00,24,15.253898534619248,terrance-williams-2,herman-moore-1,martavis-bryant-1
mike-thomas-9,ThomMi01,22,15.455095509045037,kendall-wright-1,dennis-northcutt-1,tyler-boyd-1
mike-walker-1,WalkMi01,17,13.339257930446962,taylor-jacobs-1,andy-isabella-1,tyler-lockett-1
mike-wallace-1,WallMi00,35,13.92748466927255,todd-pinkston-1,lee-evans-1,peter-warrick-1
mike-williams-17,WillMi07,21,14.37254289408256,early-doucet-1,kelvin-harmon-1,keary-colbert-1
mike-williams-3,WillMi03,5,19.140229039171317,david-boston-1,michael-crabtree-1,darrell-jackson-1
mike-williams-4,WillMi04,26,12.897060790279943,qadry-ismail-1,ryan-broyles-1,eric-moulds-1
mohamed-massaquoi-1,MassMo00,12,13.878727609330424,charles-e-johnson-1,tavon-austin-1,greg-mcmurtry-1
mohamed-sanu-1,SanuMo00,19,11.720840760054863,kevin-dyson-1,donald-hayes-1,daesean-hamilton-1
muhsin-muhammad-1,MuhaMu00,30,12.107863478362159,charles-davenport-1,eddie-kennison-1,arnaz-battle-1
na-brown-1,BrowNa00,4,12.307430547211945,hines-ward-1,brice-hunter-1,jeremy-kerley-1
nate-burleson-1,BurlNa00,22,13.968523077994528,justin-mccareins-1,reche-caldwell-1,odell-beckham-jr-1
nate-lewis-1,LewiNa00,20,14.264131921855414,bruce-hill-2,albert-connell-1,riley-cooper-1
nelson-agholor-1,AghoNe00,18,13.062297528639421,thomas-lewis-1,taywan-taylor-1,johnnie-morton-1
nick-toon-1,ToonNi00,3,12.578131021504106,robert-woods-1,michael-westbrook-1,josh-morgan-2
niles-paul-1,PaulNi00,2,12.9445077026724,marvin-jones-1,reidel-anthony-1,quentin-mccord-1
noah-brown-2,BrowNo00,3,15.78987851156746,auden-tate-1,mike-williams-3,darrell-jackson-1
odell-beckham-jr-1,BeckOd00,36,15.409296423072607,rae-carruth-1,desean-jackson-1,nelson-agholor-1
olabisi-johnson-1,JohnOl00,5,13.058680416526155,jason-tucker-1,reche-caldwell-1,taylor-jacobs-1
olanda-truitt-1,TruiOl00,2,14.080320479353295,jeff-graham-2,terry-glenn-1,lavelle-hawkins-1
pat-coleman-1,ColePa00,2,13.883299808435439,todd-watkins-1,todd-pinkston-1,tony-jones-5
pat-johnson-2,JohnPa00,8,13.210600480522338,tavon-austin-1,thomas-lewis-1,will-blackwell-2
pat-newman-1,NewmPa00,1,13.317763419266461,keenan-mccardell-1,rueben-randle-1,tajae-sharpe-1
patrick-jeffers-1,JeffPa00,16,14.39231699075447,eric-moulds-1,lee-deramus-1,alvin-harper-1
patrick-turner-1,TurnPa00,1,14.290232736271399,early-doucet-1,greg-mcmurtry-1,mike-williams-17
paul-richardson-1,RichPa01,11,14.450594226790653,sean-lachapelle-1,chris-givens-2,kyle-williams-1
peerless-price-1,PricPe00,29,14.227156154944014,marcus-nash-1,cedrick-wilson-1,tavon-austin-1
percy-harvin-1,HarvPe00,41,16.04463597326438,jeremy-maclin-1,jaelen-strong-1,amani-toomer-1
peter-warrick-1,WarrPe00,26,13.890753687839611,brandon-lafell-1,joey-kent-1,bobby-engram-1
phillip-dorsett-1,DorsPh00,12,15.248220504027056,torry-holt-1,sean-lachapelle-1,denarius-moore-1
plaxico-burress-1,BurrPl00,33,14.711142511669822,eric-moulds-1,patrick-jeffers-1,danny-farmer-1
qadry-ismail-1,IsmaQa00,15,12.83337160930914,isaac-byrd-1,lavelle-hawkins-1,jerome-pathon-1
quentin-mccord-1,McCoQu00,5,12.748221581672146,louis-clark-1,bobby-shaw-1,eddie-kennison-1
quincy-enunwa-1,EnunQu00,13,13.005474889349212,syndric-steptoe-1,david-terrell-1,devier-posey-1
quincy-morgan-1,MorgQu00,20,14.406297613547475,mack-hollins-1,andre-davis-1,alexander-wright-1
quinn-early-1,EarlQu00,12,11.80060376669592,tim-carter-1,mark-bellini-1,titus-young-1
quinton-patton-1,PattQu00,6,12.343390043932741,deion-branch-1,michael-gallup-1,rishard-matthews-1
rae-carruth-1,CarrRa00,8,14.056862439952578,joey-galloway-1,joey-kent-1,bobby-engram-1
raghib-ismail-1,IsmaRa00,15,16.706441709951104,percy-harvin-1,dj-chark-1,freddie-mitchell-1
randal-hill-1,HillRa00,14,15.828006309409034,jeremy-maclin-1,percy-harvin-1,brett-perriman-1
randall-cobb-1,CobbRa00,38,14.015002317419055,stedman-bailey-1,rueben-randle-1,keenan-allen-1
randy-moss-1,MossRa00,61,15.869107531440232,larry-fitzgerald-1,dez-bryant-1,herman-moore-1
rashad-greene-1,GreeRa00,2,13.918029126219219,tyler-boyd-1,dennis-northcutt-1,kendall-wright-1
rashard-higgins-1,HiggRa00,6,14.00440380341408,isaiah-ford-1,tydus-winans-1,wesley-carroll-2
rashaun-woods-1,WoodRa00,1,13.293573395024175,josh-doctson-1,greg-salas-1,torrey-smith-1
reche-caldwell-1,CaldRe00,12,14.731327313504499,michael-westbrook-1,michael-thomas-3,rae-carruth-1
reggie-barrett-1,BarrRe00,1,14.142102834984593,courtland-sutton-1,brandon-marshall-1,ricky-nattiel-1
reggie-brown-2,BrowRe01,20,11.324693986707075,vance-mcdonald-1,malcolm-mitchell-2,sam-aiken-1
reggie-germany-1,GermRe00,2,9.905815292487931,fred-coleman-1,jason-mcaddley-1,drew-carter-1
reggie-rembert-2,RembRe00,5,14.930712472809386,kelvin-benjamin-1,mack-hollins-1,riley-cooper-1
reggie-wayne-1,WaynRe00,35,12.903018945829896,dante-pettis-1,marcus-nash-1,tavon-austin-1
reggie-williams-1,WillRe00,22,16.215284366640148,keenan-allen-1,arrelious-benn-1,allen-robinson-1
reidel-anthony-1,AnthRe00,21,17.929928774800505,henry-ruggs-iii-1,ike-hilliard-1,jabar-gaffney-1
ricardo-louis-1,LouiRi00,3,12.67294779679654,thomas-lewis-1,syndric-steptoe-1,mohamed-massaquoi-1
ricky-nattiel-1,NattRi00,17,15.651927680344146,lonzell-hill-1,desean-jackson-1,derek-hill-1
ricky-proehl-1,ProeRi00,28,13.106657537612266,jajuan-dawson-1,terry-glenn-1,robb-thomas-1
rico-smith-1,SmitRi00,4,13.590069945237081,todd-pinkston-1,dede-westbrook-1,corey-fuller-2
riley-cooper-1,CoopRi00,12,16.747349318559642,terrance-williams-2,andre-johnson-1,devery-henderson-1
riley-ridley-1,RidlRi00,1,14.038200614600584,joey-clinkscales-1,joey-galloway-1,nate-lewis-1
rishard-matthews-1,MattRi00,6,13.578919611999506,charles-lee-1,josh-reed-1,darnay-scott-1
rob-carpenter-2,CarpRo00,2,14.454807105034455,albert-connell-1,jamaar-taylor-1,lee-deramus-1
robb-thomas-1,ThomRo01,13,13.037349415443495,calvin-williams-1,ernie-jones-3,bobby-shaw-1
robert-brooks-1,BrooRo00,29,13.732099095453405,terry-glenn-1,brian-manning-1,ricky-proehl-1
robert-ferguson-1,FergRo00,13,15.397894360723248,antonio-callaway-1,jaelen-strong-1,qadry-ismail-1
robert-meachem-1,MeacRo00,23,14.769055731560753,leonard-hankerson-1,michael-jenkins-1,jonathan-baldwin-1
robert-woods-1,WoodRo02,21,15.744209072055613,christian-kirk-1,isaiah-ford-1,sammie-stroughter-1
rod-gardner-1,GardRo00,25,9.58507315865477,courtney-taylor-1,amara-darboh-1,nick-toon-1
roddy-white-1,WhitRo00,34,14.216954919403422,torrey-smith-1,lee-evans-1,ashley-lelie-1
ron-dugans-1,DugaRo00,6,10.941591743992282,travis-hannah-1,courtney-taylor-1,jason-avant-1
ron-johnson-1,JohnRo03,1,14.198810991183278,juron-criner-1,justin-armour-1,frank-sanders-1
ron-morris-1,MorrRo00,19,11.844218882934587,lavelle-hawkins-1,na-brown-1,robert-brooks-1
ronald-curry-1,CurrRo01,6,10.889886609829919,marques-hagans-1,chris-walsh-1,david-givens-1
ronald-lewis-1,LewiRo01,4,14.710753302091517,cedrick-wilson-1,tavon-austin-1,brett-perriman-1
roscoe-parrish-1,ParrRo00,12,13.409275632431768,dede-westbrook-1,tim-carter-1,fred-coleman-1
roy-williams-3,WillRo04,31,15.280281520029773,justin-blackmon-1,braylon-edwards-1,reggie-wayne-1
rueben-randle-1,RandRu00,22,16.41152916162995,darrell-jackson-1,germane-crowell-1,malcolm-kelly-1
russell-copeland-1,CopeRu00,13,14.318121702609545,tajae-sharpe-1,stedman-bailey-1,isaac-bruce-1
ryan-broyles-1,BroyRy00,3,13.366870598391635,jordan-shipley-1,sterling-sharpe-1,peter-warrick-1
ryan-grant-2,GranRy01,7,12.646221979170445,travis-benjamin-1,mike-williams-4,marty-booker-1
ryan-thelwell-1,ThelRy00,2,12.443418468402548,william-fuller-2,vance-mcdonald-1,kevin-curtis-2
ryan-yarborough-1,YarbRy00,2,14.242593984668861,antonio-freeman-1,austin-collie-1,torrey-smith-1
sam-aiken-1,AikeSa00,3,13.388814774252259,brandon-gibson-1,brian-manning-1,jeff-graham-2
samie-parker-1,ParkSa00,14,12.627240962222142,titus-young-1,demetrius-williams-1,andre-caldwell-1
sammie-coates-1,CoatSa00,4,14.919048010935123,demaryius-thomas-1,robert-meachem-1,jonathan-baldwin-1
sammie-stroughter-1,StroSa00,5,11.36848745456227,samie-parker-1,david-anderson-1,terance-mathis-1
sammy-watkins-1,WatkSa00,28,18.667604190614064,kenny-stills-1,jeremy-maclin-1,robert-woods-1
santana-moss-1,MossSa00,26,14.404103865739431,craphonso-thorpe-1,will-blackwell-2,taywan-taylor-1
santonio-holmes-1,HolmSa00,37,13.409949415799803,craphonso-thorpe-1,leonard-hankerson-1,william-franklin-1
sean-dawkins-2,DawkSe00,26,16.6573002497089,michael-irvin-1,devery-henderson-1,jj-arcega-whiteside-1
sean-lachapelle-1,LaChSe00,4,11.970003043042349,stephen-hill-1,eddie-kennison-1,amara-darboh-1
shaun-mcdonald-1,McDoSh00,9,15.33465417981936,leonard-hankerson-1,phillip-dorsett-1,josh-reynolds-1
sidney-rice-1,RiceSi01,21,17.821958075729786,antonio-bryant-1,koren-robinson-1,justin-hunter-1
sinorice-moss-1,MossSi00,4,12.983491994437928,craphonso-thorpe-1,tavon-austin-1,pat-johnson-2
snoop-minnis-1,MinnMa00,5,13.225538366156812,rae-carruth-1,travis-hannah-1,bobby-engram-1
stedman-bailey-1,BailSt01,7,15.220083287185421,josh-reynolds-1,shaun-mcdonald-1,kyle-williams-1
stefon-diggs-1,DiggSt00,32,15.517909753761513,russell-copeland-1,randall-cobb-1,hakeem-nicks-1
stepfret-williams-1,WillSt00,3,13.427937920910878,travis-benjamin-1,mike-williams-4,kendal-smith-1
stephen-baker-1,BakeSt00,17,12.798702761883533,james-williams-5,doug-gabriel-1,stepfret-williams-1
stephen-hill-1,HillSt00,4,16.013140666431305,martavis-bryant-1,mike-pritchard-1,charles-rogers-1
sterling-sharpe-1,SharSt00,32,11.714956792970657,ed-mccaffrey-1,sean-lachapelle-1,kevin-dyson-1
sterling-shepard-1,ShepSt00,22,13.235532547584732,nick-toon-1,jason-avant-1,joey-kent-1
steve-breaston-1,BreaSt00,23,9.853116974967426,malcolm-mitchell-2,gary-wellman-1,jammi-german-1
steve-smith-2,SmitSt02,22,15.819768143594592,tavon-austin-1,josh-huff-1,roy-williams-3
steve-smith-3,SmitSt01,25,14.317564633739828,justin-hunter-1,charles-rogers-1,golden-tate-1
syndric-steptoe-1,StepSy20,1,11.73064240062708,hines-ward-1,brian-manning-1,sam-aiken-1
tai-streets-1,StreTa00,16,14.097390350788494,david-terrell-1,thomas-lewis-1,devier-posey-1
tajae-sharpe-1,SharTa00,11,13.844154508615519,keesean-johnson-1,tajae-sharpe-1,pat-newman-1
tandon-doss-1,DossTa00,4,14.804831957520157,russell-copeland-1,keenan-allen-1,stefon-diggs-1
tavarres-king-1,KingTa00,2,13.895530017668094,terance-mathis-1,lee-evans-1,denarius-moore-1
tavon-austin-1,AustTa00,21,13.009758155028077,samie-parker-1,andre-caldwell-1,tyler-boyd-1
taylor-jacobs-1,JacoTa00,2,14.249436968970453,charles-e-johnson-1,taywan-taylor-1,thomas-lewis-1
taylor-price-1,PricTa00,1,15.051304886578016,mike-walker-1,tyler-lockett-1,aaron-dobson-1
taywan-taylor-1,TaylTa00,6,14.036232768795855,darius-watts-1,stedman-bailey-1,tiquan-underwood-1
ted-ginn-jr-1,GinnTe00,20,13.75034085323624,taylor-jacobs-1,nelson-agholor-1,thomas-lewis-1
terance-mathis-1,MathTe00,13,12.513698286959169,ryan-yarborough-1,eric-decker-1,marty-booker-1
terrance-williams-2,WillTe01,24,12.254623261479603,marcell-ateman-1,tavarres-king-1,sammie-stroughter-1
terry-glenn-1,GlenTe00,33,15.247404877401689,devery-henderson-1,travis-mcgriff-1,mario-manningham-1
thomas-lewis-1,LewiTh00,9,13.052258708510537,robert-brooks-1,brian-manning-1,jeff-graham-2
tim-brown-3,BrowTi00,18,13.721862138950021,tai-streets-1,courtney-hawkins-1,nelson-agholor-1
tim-carter-1,CartTi00,7,12.689940612569437,darrius-heyward-bey-1,karsten-bailey-1,freddie-mitchell-1
tim-dwight-1,DwigTi00,19,14.454332903871606,titus-young-1,mark-bellini-1,ernie-jones-3
tiquan-underwood-1,UndeTi00,5,14.356618448733643,phillip-dorsett-1,torry-holt-1,jarius-wright-1
titus-young-1,YounTi00,8,14.620319136114166,reggie-wayne-1,santana-moss-1,tyler-boyd-1
todd-pinkston-1,PinkTo00,20,14.471118421804096,tim-dwight-1,bobby-shaw-1,torrey-smith-1
todd-watkins-1,WatkTo20,1,14.476513176036248,jamaar-taylor-1,quentin-mccord-1,corey-fuller-2
tommy-kane-1,KaneTo00,16,13.584055429340088,pat-coleman-1,reggie-rembert-2,mark-bradley-1
tony-hargain-1,HargTo00,2,12.613035481755539,eddie-kennison-1,iheanyi-uwaezuoke-1,jason-mcaddley-1
tony-jones-5,JoneTo00,8,13.00667943601056,marvin-harrison-1,robb-thomas-1,roscoe-parrish-1
tony-simmons-2,SimmTo00,8,14.775051357311536,alexander-wright-1,devery-henderson-1,ernie-mills-1
torrey-smith-1,SmitTo02,30,14.910692891177437,darrius-heyward-bey-1,chris-givens-2,justin-gage-1
torry-holt-1,HoltTo00,53,14.93694833719493,bobby-shaw-1,todd-pinkston-1,demetrius-williams-1
travis-benjamin-1,BenjTr00,14,13.444546779839072,phillip-dorsett-1,ken-yon-rambo-1,santana-moss-1
travis-fulgham-1,FulgTr00,4,14.858137717442732,marty-booker-1,eric-moulds-1,kenny-golladay-1
travis-hannah-1,HannTr00,1,9.479346025552132,reggie-germany-1,jj-birden-1,chansi-stuckey-1
travis-mcgriff-1,McGrTr00,1,12.532275956549908,rae-carruth-1,joey-kent-1,fred-coleman-1
travis-taylor-1,TaylTr01,22,15.964285836255339,devard-darling-1,devery-henderson-1,terry-glenn-1
trent-taylor-2,TaylTr02,6,12.017777741137488,justin-hardy-1,greg-salas-1,antonio-brown-1
trevor-gaylor-1,GaylTr00,7,14.982900964511586,ashley-lelie-1,darnay-scott-1,reggie-barrett-1
trey-quinn-1,QuinTr00,2,12.647430002078995,andre-hastings-1,brice-hunter-1,hines-ward-1
troy-edwards-2,EdwaTr00,13,14.117158902430509,darius-watts-1,jajuan-dawson-1,wesley-carroll-2
troy-williamson-1,WillTr01,8,13.98198665128141,phillip-dorsett-1,leonard-hankerson-1,robert-meachem-1
tydus-winans-1,WinaTy00,4,12.506284491842102,jeremy-kerley-1,wesley-carroll-2,andre-hastings-1
tyler-boyd-1,BoydTy00,24,14.332283283171734,isaiah-ford-1,keenan-allen-1,robert-woods-1
tyler-lockett-1,LockTy00,31,15.80089996375924,dennis-northcutt-1,rashad-greene-1,nelson-agholor-1
tyrone-calico-1,CaliTy00,5,13.681992104632492,taylor-price-1,mike-walker-1,aaron-dobson-1
vance-mcdonald-1,McDoVa00,3,12.586565438651435,lance-kendricks-1,james-jones-3,marty-booker-1
vernon-joines-1,JoinVe20,1,12.806114509003669,tony-hargain-1,jason-mcaddley-1,william-fuller-2
victor-bailey-1,BailVi00,8,11.934260817917387,iheanyi-uwaezuoke-1,kevin-dyson-1,lee-deramus-1
vincent-brown-3,BrowVi00,9,12.292880928548614,bobby-wade-1,brandon-gibson-1,brian-manning-1
wane-mcgarity-1,McGaWa00,6,15.029326085389322,charles-e-johnson-1,jeff-graham-2,adrian-arrington-1
wendell-davis-1,DaviWe00,22,14.109170296371426,andre-hastings-1,marcus-nash-1,courtney-hawkins-1
wesley-carroll-2,CarrWe00,6,11.683475964914969,dale-dawkins-1,jammi-german-1,keyshawn-johnson-1
will-blackwell-2,BlacWi00,8,13.532364338104905,darnay-scott-1,jajuan-dawson-1,thomas-lewis-1
william-franklin-1,FranWi00,1,13.936561812682804,ken-yon-rambo-1,david-clowney-1,pat-johnson-2
william-fuller-2,FullWi01,19,14.695851930975058,kyle-williams-1,santonio-holmes-1,leonard-hankerson-1
willie-green-2,GreeWi00,17,12.055568028561904,victor-bailey-1,vernon-joines-1,iheanyi-uwaezuoke-1
willie-jackson-3,JackWi00,12,15.026812014298411,michael-thomas-3,michael-westbrook-1,alvin-harper-1
willie-reid-1,ReidWi00,1,9.909075209001818,larry-parker-3,reggie-germany-1,chris-walsh-1
windrell-hayes-1,HayeWi00,1,12.217335208270153,kevin-dyson-1,victor-bailey-1,iheanyi-uwaezuoke-1
yatil-green-1,GreeYa00,2,13.40442803559612,jamaar-taylor-1,tony-hargain-1,amara-darboh-1
